,usdinr_close,usdbrl_close,inr_brl_synthetic,roll_mean,roll_upper,roll_lower,is_outlier
2022-12-01,81.3052978515625,5.181589126586914,15.691189684334908,81.6022,83.5655,79.6388,False
2022-12-02,81.16220092773438,5.183599948883057,15.657497053803874,81.5514,83.4295,79.6733,False
2022-12-03,81.16220092773438,,,81.4939,83.2227,79.7651,False
2022-12-04,81.16220092773438,,,81.4432,83.0436,79.8429,False
2022-12-05,81.42250061035156,5.2179999351501465,15.604158992387694,81.4013,82.8396,79.963,False
2022-12-06,81.89900207519531,5.28000020980835,15.51117401909498,81.3752,82.652,80.0983,False
2022-12-07,82.37220001220703,5.234000205993652,15.737905382173944,81.3884,82.7396,80.0373,False
2022-12-08,82.25350189208984,5.203999996185303,15.805822819443556,81.4027,82.8156,79.9897,False
2022-12-09,82.2791976928711,5.224299907684326,15.749325105139569,81.4318,82.9241,79.9395,False
2022-12-10,82.2791976928711,,,81.463,83.0245,79.9014,False
2022-12-11,82.2791976928711,,,81.5229,83.044,80.0017,False
2022-12-12,82.41300201416016,5.235000133514404,15.742693392986403,81.5872,83.0655,80.1088,False
2022-12-13,82.64469909667969,5.321300029754639,15.530922638182906,81.6592,83.1104,80.2081,False
2022-12-14,82.40249633789062,5.292799949645996,15.56879102211336,81.7228,83.072,80.3735,False
2022-12-15,82.50800323486328,5.277200222015381,15.634806291915371,81.7733,83.1232,80.4234,False
2022-12-16,82.85790252685547,5.311800003051758,15.5988370193252,81.8328,83.2476,80.4181,False
2022-12-17,82.85790252685547,,,81.8783,83.3859,80.3706,False
2022-12-18,82.85790252685547,,,81.9227,83.5082,80.3372,False
2022-12-19,82.72599792480469,5.306509017944336,15.589533089468212,81.9627,83.5906,80.3349,False
2022-12-20,82.58190155029297,5.291600227355957,15.606224582758491,81.998,83.6405,80.3555,False
2022-12-21,82.63690185546875,5.198400020599365,15.896603094800096,82.0352,83.6907,80.3797,False
2022-12-22,82.87860107421875,5.199900150299072,15.938498563179524,82.0736,83.7819,80.3652,False
2022-12-23,82.8749008178711,5.165599822998047,16.04361616416728,82.1122,83.8626,80.3618,False
2022-12-24,82.8749008178711,,,82.1536,83.9305,80.3768,False
2022-12-25,82.8749008178711,,,82.1943,83.9904,80.3981,False
2022-12-26,82.6041030883789,5.164299964904785,15.995217870715202,82.2259,84.0088,80.443,False
2022-12-27,82.90290069580078,5.21750020980835,15.889390965419048,82.2675,84.0574,80.4775,False
2022-12-28,82.7761001586914,5.292300224304199,15.640854949715996,82.3044,84.0822,80.5265,False
2022-12-29,82.85199737548828,5.2667999267578125,15.730993872495764,82.3444,84.1068,80.582,False
2022-12-30,82.83509826660156,5.284599781036377,15.67481014623903,82.3846,84.1189,80.6503,False
2022-12-31,82.83509826660156,,,82.4356,84.0742,80.7969,False
2023-01-01,82.83509826660156,,,82.4913,83.9754,81.0073,False
2023-01-02,82.74980163574219,5.2855000495910645,15.656002432947568,82.5442,83.8283,81.2602,False
2023-01-03,82.70600128173828,5.360130786895752,15.429847623109278,82.5957,83.6153,81.5761,False
2023-01-04,82.78569793701172,5.478499889373779,15.111015717566174,82.6411,83.4186,81.8637,False
2023-01-05,82.66649627685547,5.430099964141846,15.22375220028197,82.6667,83.3206,82.0128,False
2023-01-06,82.64520263671875,5.349800109863281,15.448278615933338,82.6758,83.3083,82.0434,False
2023-01-07,82.64520263671875,,,82.6889,83.2749,82.1029,False
2023-01-08,82.64520263671875,,,82.7011,83.24,82.1621,False
2023-01-09,82.27339935302734,5.224400043487549,15.747913381094325,82.7009,83.2413,82.1605,False
2023-01-10,82.18009948730469,5.253699779510498,15.642328822786604,82.6976,83.2641,82.1311,False
2023-01-11,81.63739776611328,5.198299884796143,15.704634125646406,82.6717,83.4707,81.8728,True
2023-01-12,81.63179779052734,5.1585001945495605,15.824715462214966,82.638,83.6194,81.6566,True
2023-01-13,81.1156005859375,5.107699871063232,15.881042863439088,82.5951,83.8788,81.3113,True
2023-01-14,81.1156005859375,,,82.5487,84.0669,81.0305,False
2023-01-15,81.1156005859375,,,82.4906,84.188,80.7932,False
2023-01-16,81.27799987792969,5.080699920654297,15.99740215861098,82.4379,84.2462,80.6297,False
2023-01-17,81.65260314941406,5.145999908447266,15.867198717858432,82.3977,84.2393,80.5562,False
2023-01-18,81.52549743652344,5.099599838256836,15.98664601581578,82.3577,84.2496,80.4658,False
2023-01-19,81.43599700927734,5.185299873352051,15.705166335275578,82.3195,84.2724,80.3667,False
2023-01-20,81.23979949951172,5.172999858856201,15.704581812510352,82.273,84.3037,80.2422,False
2023-01-21,81.23979949951172,,,82.2183,84.2953,80.1414,False
2023-01-22,81.23979949951172,,,82.1638,84.2732,80.0545,False
2023-01-23,80.97599792480469,5.206299781799316,15.553464325640329,82.1005,84.2669,79.9342,False
2023-01-24,81.48799896240234,5.205900192260742,15.653008308446829,82.0543,84.1999,79.9087,False
2023-01-25,81.60189819335938,5.138400077819824,15.88079887854554,82.0209,84.157,79.8848,False
2023-01-26,81.50270080566406,5.072199821472168,16.06851142982149,81.9742,84.0681,79.8803,False
2023-01-27,81.44509887695312,5.062745094299316,16.08714192793566,81.9299,83.9922,79.8675,False
2023-01-28,81.44509887695312,,,81.883,83.8934,79.8725,False
2023-01-29,81.44509887695312,,,81.8366,83.786,79.8872,False
2023-01-30,81.50800323486328,5.107200145721436,15.959430002590894,81.7924,83.6648,79.9199,False
2023-01-31,81.57990264892578,5.1149001121521,15.949461545711584,81.7505,83.53,79.9711,False
2023-02-01,81.76840209960938,5.072199821472168,16.120895267859677,81.7178,83.405,80.0306,False
2023-02-02,81.71029663085938,5.053500175476074,16.169049924523197,81.6846,83.2763,80.093,False
2023-02-03,82.0458984375,5.049200057983398,16.2492865197083,81.66,83.1405,80.1795,False
2023-02-04,82.0458984375,,,81.6393,83.0249,80.2537,False
2023-02-05,82.0458984375,,,81.6193,82.9051,80.3335,False
2023-02-06,82.22599792480469,5.149799823760986,15.966833806901963,81.6053,82.805,80.4057,False
2023-02-07,82.75499725341797,5.145699977874756,16.082359564149503,81.609,82.8393,80.3787,False
2023-02-08,82.74189758300781,5.2093000411987305,15.883496233395643,81.6246,82.956,80.2932,False
2023-02-09,82.65950012207031,5.19950008392334,15.897586073255466,81.6406,83.0572,80.224,False
2023-02-10,82.533203125,5.289500236511231,15.603213807479854,81.6705,83.1691,80.1718,False
2023-02-11,82.533203125,,,81.7005,83.2715,80.1295,False
2023-02-12,82.533203125,,,81.7478,83.3466,80.149,False
2023-02-13,82.51300048828125,5.213482856750488,15.826847954710791,81.7943,83.4048,80.1838,False
2023-02-14,82.59739685058594,5.158400058746338,16.01221229643438,81.8437,83.4649,80.2226,False
2023-02-15,82.86759948730469,5.191500186920166,15.96216825650651,81.8967,83.5784,80.2151,False
2023-02-16,82.73770141601562,5.2179999351501465,15.856209744018496,81.9329,83.6698,80.196,False
2023-02-17,82.69529724121094,5.216800212860107,15.851727853667084,81.9719,83.7415,80.2023,False
2023-02-18,82.69529724121094,,,82.0139,83.7995,80.2282,False
2023-02-19,82.69529724121094,,,82.0624,83.8301,80.2947,False
2023-02-20,82.75800323486328,5.165168762207031,16.02232318920428,82.113,83.8568,80.3691,False
2023-02-21,82.69750213623047,5.1666998863220215,16.00586524391679,82.1616,83.8611,80.462,False
2023-02-22,82.86119842529297,5.166500091552734,16.038168384197192,82.2244,83.8267,80.6221,False
2023-02-23,82.83529663085938,5.151199817657471,16.08077720978975,82.2693,83.8492,80.6894,False
2023-02-24,82.6178970336914,5.136199951171875,16.0854129159908,82.3032,83.8475,80.7589,False
2023-02-25,82.6178970336914,,,82.3404,83.8249,80.8558,False
2023-02-26,82.6178970336914,,,82.3795,83.7812,80.9777,False
2023-02-27,82.91799926757812,5.207799911499023,15.921886531103466,82.4286,83.7558,81.1014,False
2023-02-28,82.6520004272461,5.199699878692627,15.89553288756879,82.4688,83.6778,81.2598,False
2023-03-01,82.6353988647461,5.235899925231934,15.782463386384457,82.5064,83.5884,81.4244,False
2023-03-02,82.4198989868164,5.178299903869629,15.916401235321624,82.5344,83.4827,81.586,False
2023-03-03,82.35569763183594,5.1996002197265625,15.838851863916352,82.5539,83.4046,81.7033,False
2023-03-04,82.35569763183594,,,82.5755,83.29,81.8609,False
2023-03-05,82.35569763183594,,,82.5858,83.2473,81.9243,False
2023-03-06,81.7125015258789,5.194399833679199,15.730884056339931,82.5747,83.338,81.8114,True
2023-03-07,81.85440063476562,5.152200222015381,15.88727089545187,82.5683,83.3785,81.758,False
2023-03-08,82.07460021972656,5.190000057220459,15.8139883072915,82.5632,83.3972,81.7293,False
2023-03-09,81.9645004272461,5.144400119781494,15.932761550189742,82.5369,83.4251,81.6487,False
2023-03-10,82.01840209960938,5.163700103759766,15.883649408665422,82.5128,83.4368,81.5887,False
2023-03-11,82.01840209960938,,,82.4914,83.4499,81.5329,False
2023-03-12,82.01840209960938,,,82.4742,83.4667,81.4818,False
2023-03-13,81.95800018310547,5.21560001373291,15.714011804453246,82.4551,83.4862,81.424,False
2023-03-14,82.41739654541016,5.245699882507324,15.711420476082694,82.4512,83.4815,81.4209,False
2023-03-15,82.30490112304688,5.251699924468994,15.67204949002657,82.4443,83.477,81.4115,False
2023-03-16,82.7156982421875,5.287099838256836,15.644814883892751,82.4482,83.4884,81.408,False
2023-03-17,82.622802734375,5.229599952697754,15.799067516006268,82.4401,83.458,81.4221,False
2023-03-18,82.622802734375,,,82.4362,83.4457,81.4268,False
2023-03-19,82.622802734375,,,82.4338,83.4383,81.4294,False
2023-03-20,82.53299713134766,5.2778000831604,15.637764945792728,82.4284,83.4236,81.4332,False
2023-03-21,82.52909851074219,5.235700130462647,15.762762659107748,82.4229,83.4084,81.4373,False
2023-03-22,82.677001953125,5.240900039672852,15.775344182730468,82.4202,83.3981,81.4422,False
2023-03-23,82.52580261230469,5.236100196838379,15.76092884206738,82.4144,83.3817,81.4472,False
2023-03-24,82.26529693603516,5.29670000076294,15.531424646324242,82.3946,83.331,81.4581,False
2023-03-25,82.26529693603516,,,82.3756,83.2803,81.4709,False
2023-03-26,82.26529693603516,,,82.3638,83.2598,81.4679,False
2023-03-27,82.33879852294922,5.245100021362305,15.698232290632934,82.3545,83.2389,81.4702,False
2023-03-28,82.21489715576172,5.197100162506104,15.819378996943692,82.3411,83.2157,81.4665,False
2023-03-29,82.16429901123047,5.164400100708008,15.909747000424357,82.316,83.1317,81.5002,False
2023-03-30,82.25540161132812,5.134200096130371,16.021074377939367,82.3027,83.0964,81.5091,False
2023-03-31,82.10050201416016,5.092700004577637,16.121213097249612,82.2849,83.0629,81.5069,False
2023-04-01,82.10050201416016,,,82.2743,83.0547,81.4938,False
2023-04-02,82.10050201416016,,,82.2658,83.0505,81.481,False
2023-04-03,82.18479919433594,5.062300205230713,16.23467512049503,82.2601,83.0443,81.4758,False
2023-04-04,82.14089965820312,5.06309986114502,16.22344056228568,82.2529,83.0378,81.468,False
2023-04-05,82.11479949951172,5.070700168609619,16.19397652573639,82.2663,82.9941,81.5385,False
2023-04-06,81.94999694824219,5.033199787139893,16.281888344195877,82.2695,82.9823,81.5567,False
2023-04-07,81.831298828125,5.058300018310547,16.177628557401455,82.2614,83.0065,81.5163,False
2023-04-08,81.831298828125,,,82.2569,83.0219,81.492,False
2023-04-09,81.831298828125,,,82.2507,83.0402,81.4612,False
2023-04-10,81.88480377197266,5.054399967193604,16.200697274346933,82.2463,83.0512,81.4413,False
2023-04-11,81.98390197753906,5.065299987792969,16.185399122483314,82.2451,83.0533,81.4369,False
2023-04-12,82.07009887695312,5.004000186920166,16.40089844350409,82.2488,83.0469,81.4508,False
2023-04-13,81.96060180664062,4.916900157928467,16.669161295553202,82.2336,83.0409,81.4263,False
2023-04-14,81.68070220947266,4.926700115203857,16.57919099995654,82.2128,83.0736,81.352,False
2023-04-15,81.68070220947266,,,82.1783,83.0381,81.3185,False
2023-04-16,81.68070220947266,,,82.1469,83.0104,81.2834,False
2023-04-17,81.84480285644531,4.908699989318848,16.67341720507194,82.121,82.9561,81.2858,False
2023-04-18,82.00370025634766,4.939799785614014,16.60061213314026,82.1003,82.8875,81.3132,False
2023-04-19,82.10790252685547,4.984300136566162,16.473306237016082,82.0862,82.8343,81.3381,False
2023-04-20,82.34010314941406,5.074299812316895,16.226889658657765,82.0799,82.7999,81.3599,False
2023-04-21,82.14089965820312,5.047699928283691,16.27293635224717,82.062,82.6991,81.4249,False
2023-04-22,82.14089965820312,,,82.0492,82.6319,81.4664,False
2023-04-23,82.14089965820312,,,82.045,82.6173,81.4727,False
2023-04-24,82.05480194091797,5.047900199890137,16.255234590950078,82.038,82.5966,81.4794,False
2023-04-25,81.85230255126953,5.033400058746338,16.2618312861975,82.0242,82.5764,81.472,False
2023-04-26,81.9916000366211,5.053100109100342,16.225999538176367,82.0127,82.5355,81.4899,False
2023-04-27,81.76689910888672,5.043000221252441,16.21393922695084,81.9977,82.5243,81.4712,False
2023-04-28,81.76509857177734,4.976200103759766,16.4312320378756,81.9844,82.5172,81.4517,False
2023-04-29,81.76509857177734,,,81.9681,82.491,81.4451,False
2023-04-30,81.76509857177734,,,81.9569,82.4857,81.4281,False
2023-05-01,81.74479675292969,4.986000061035156,16.39486477181439,81.945,82.4797,81.4103,False
2023-05-02,81.77469635009766,4.9878997802734375,16.39461495868603,81.9342,82.4693,81.3991,False
2023-05-03,81.77870178222656,5.038400173187256,16.23108506097362,81.9206,82.4428,81.3985,False
2023-05-04,81.77999877929688,4.994400024414063,16.37433893551432,81.9086,82.4208,81.3964,False
2023-05-05,81.71610260009766,4.982600212097168,16.40029284342351,81.8953,82.4043,81.3864,False
2023-05-06,81.71610260009766,,,81.8875,82.4047,81.3703,False
2023-05-07,81.71610260009766,,,81.8837,82.4086,81.3588,False
2023-05-08,81.72979736328125,4.951700210571289,16.505400950727566,81.8803,82.4112,81.3494,False
2023-05-09,81.78710174560547,5.007999897003174,16.331290620542447,81.8788,82.4116,81.3461,False
2023-05-10,82.1050033569336,4.985899925231934,16.46743909588483,81.8862,82.4332,81.3392,False
2023-05-11,81.9198989868164,4.94290018081665,16.57324566349666,81.884,82.4286,81.3395,False
2023-05-12,82.10030364990234,4.929500102996826,16.65489439791076,81.885,82.433,81.3371,False
2023-05-13,82.10030364990234,,,81.8897,82.4489,81.3305,False
2023-05-14,82.10030364990234,,,81.9037,82.4614,81.3459,False
2023-05-15,82.20030212402344,4.920199871063232,16.7066997841818,81.921,82.4868,81.3552,False
2023-05-16,82.2667007446289,4.887899875640869,16.830684514347308,81.9405,82.52,81.3611,False
2023-05-17,82.2959976196289,4.93940019607544,16.661131787826488,81.9556,82.5639,81.3473,False
2023-05-18,82.45030212402344,4.937699794769287,16.69811968142869,81.9705,82.6362,81.3047,False
2023-05-19,82.72509765625,4.964399814605713,16.66366544710305,81.991,82.7722,81.2099,False
2023-05-20,82.72509765625,,,82.0039,82.863,81.1448,False
2023-05-21,82.72509765625,,,82.0234,82.9668,81.0799,False
2023-05-22,82.90480041503906,4.996799945831299,16.591578873235537,82.0488,83.1075,80.9901,False
2023-05-23,82.82499694824219,4.966100215911865,16.67807602489835,82.0716,83.212,80.9313,False
2023-05-24,82.8906021118164,4.971199989318848,16.67416364055272,82.0995,83.3247,80.8742,False
2023-05-25,82.71369934082031,4.958600044250488,16.680857218304407,82.1282,83.3898,80.8666,False
2023-05-26,82.74210357666016,5.035200119018555,16.432733877673165,82.1532,83.4559,80.8505,False
2023-05-27,82.74210357666016,,,82.1857,83.508,80.8634,False
2023-05-28,82.74210357666016,,,82.2183,83.5524,80.8842,False
2023-05-29,82.57479858398438,4.992800235748291,16.538774772671946,82.2453,83.5677,80.9229,False
2023-05-30,82.57969665527344,5.018099784851074,16.456367987055526,82.2724,83.5782,80.9667,False
2023-05-31,82.68389892578125,5.034800052642822,16.4224791573162,82.3037,83.5929,81.0145,False
2023-06-01,82.66680145263672,5.054800033569336,16.35411903609239,82.3335,83.6015,81.0655,False
2023-06-02,82.27670288085938,5.0131001472473145,16.412339762659116,82.3501,83.5792,81.1209,False
2023-06-03,82.27670288085938,,,82.3666,83.5537,81.1796,False
2023-06-04,82.27670288085938,,,82.3853,83.5153,81.2553,False
2023-06-05,82.40979766845703,4.956600189208984,16.626274971273943,82.4084,83.4729,81.3439,False
2023-06-06,82.51119995117188,4.925600051879883,16.751502168691307,82.4349,83.4255,81.4444,False
2023-06-07,82.51719665527344,4.912000179290772,16.799102940421275,82.4612,83.3681,81.5542,False
2023-06-08,82.61810302734375,4.922399997711182,16.784110000357455,82.4889,83.3147,81.663,False
2023-06-09,82.48829650878906,4.922100067138672,16.75876056634935,82.5017,83.2984,81.7049,False
2023-06-10,82.48829650878906,,,82.5206,83.2462,81.795,False
2023-06-11,82.48829650878906,,,82.5335,83.2194,81.8477,False
2023-06-12,82.4448013305664,4.877900123596191,16.901699346354114,82.545,83.188,81.9021,False
2023-06-13,82.33719635009766,4.860599994659424,16.93971864390518,82.5529,83.1569,81.9489,False
2023-06-14,82.29039764404297,4.861000061035156,16.92869710158348,82.5559,83.1454,81.9664,False
2023-06-15,82.04499816894531,4.815000057220459,17.039459437993692,82.5485,83.1826,81.9144,False
2023-06-16,81.9126968383789,4.809199810028076,17.032500223337717,82.5358,83.2473,81.8242,False
2023-06-17,81.9126968383789,,,82.5178,83.3062,81.7295,False
2023-06-18,81.9126968383789,,,82.4908,83.3363,81.6452,False
2023-06-19,81.91480255126953,4.807000160217285,17.040732228219195,82.4637,83.3548,81.5726,False
2023-06-20,81.98139953613281,4.776899814605713,17.162051271301277,82.439,83.3551,81.5228,False
2023-06-21,81.9917984008789,4.789299964904785,17.11978765199539,82.4085,83.317,81.5,False
2023-06-22,81.94149780273438,4.76230001449585,17.206286364427825,82.3791,83.2908,81.4674,False
2023-06-23,81.91929626464844,4.7697367668151855,17.174804453484967,82.3467,83.2444,81.449,False
2023-06-24,81.91929626464844,,,82.3202,83.2225,81.4179,False
2023-06-25,81.91929626464844,,,82.2928,83.1882,81.3973,False
2023-06-26,81.98480224609375,4.7855000495910645,17.13191963149172,82.2675,83.1409,81.3942,False
2023-06-27,82.00650024414062,4.767300128936768,17.20187486128133,82.243,83.0847,81.4014,False
2023-06-28,81.99839782714844,4.810500144958496,17.04571153855685,82.2238,83.0541,81.3936,False
2023-06-29,82.02649688720703,4.850500106811523,16.910936002664506,82.2054,83.0171,81.3936,False
2023-06-30,82.07540130615234,4.855599880218506,16.903246422861944,82.1851,82.9527,81.4174,False
2023-07-01,82.07540130615234,,,82.1654,82.8847,81.4461,False
2023-07-02,82.07540130615234,,,82.1587,82.8767,81.4406,False
2023-07-03,82.09629821777344,4.784200191497803,17.159879380396774,82.1526,82.8683,81.437,False
2023-07-04,81.95010375976562,4.80649995803833,17.049850093666038,82.1418,82.8622,81.4213,False
2023-07-05,82.0071029663086,4.839900016784668,16.943966338542065,82.1283,82.8359,81.4208,False
2023-07-06,82.39409637451172,4.8471999168396,16.998287214906767,82.1244,82.8151,81.4338,False
2023-07-07,82.76840209960938,4.918700218200684,16.827291444463555,82.1328,82.8792,81.3864,False
2023-07-08,82.76840209960938,,,82.1378,82.9183,81.3573,False
2023-07-09,82.76840209960938,,,82.1472,82.98,81.3143,False
2023-07-10,82.61530303955078,4.8709001541137695,16.960992922381536,82.1514,83.0031,81.2997,False
2023-07-11,82.52529907226562,4.898200035095215,16.84808674226826,82.1526,83.0091,81.2962,False
2023-07-12,82.39990234375,4.851500034332275,16.984417553465175,82.1511,83.0032,81.2991,False
2023-07-13,82.00180053710938,4.81689977645874,17.023771376325993,82.1399,82.9891,81.2908,False
2023-07-14,82.03079986572266,4.7947998046875,17.108284643193564,82.1313,82.978,81.2845,False
2023-07-15,82.03079986572266,,,82.1308,82.9781,81.2836,False
2023-07-16,82.03079986572266,,,82.1348,82.975,81.2945,False
2023-07-17,82.07679748535156,4.788099765777588,17.141831102180948,82.1402,82.9718,81.3087,False
2023-07-18,82.06159973144531,4.805799961090088,17.07553381244597,82.1452,82.968,81.3223,False
2023-07-19,82.07540130615234,4.809299945831299,17.06597680132122,82.1505,82.9641,81.337,False
2023-07-20,82.06169891357422,4.789899826049805,17.132236976498504,82.1532,82.9628,81.3437,False
2023-07-21,82.0823974609375,4.796899795532227,17.11155141022292,82.1562,82.9617,81.3508,False
2023-07-22,82.0823974609375,,,82.1609,82.9584,81.3635,False
2023-07-23,82.0823974609375,,,82.1664,82.9534,81.3793,False
2023-07-24,81.99030303955078,4.777400016784668,17.162118045692285,82.1687,82.9498,81.3877,False
2023-07-25,81.81420135498047,4.725500106811523,17.313342398839485,82.1652,82.9587,81.3717,False
2023-07-26,81.95010375976562,4.748899936676025,17.25664992998911,82.1641,82.9603,81.3679,False
2023-07-27,81.97550201416016,4.736199855804443,17.308286075321586,82.163,82.9613,81.3648,False
2023-07-28,82.3749008178711,4.741600036621094,17.372806685857075,82.1756,82.9764,81.3748,False
2023-07-29,82.3749008178711,,,82.1872,82.9906,81.3838,False
2023-07-30,82.3749008178711,,,82.1972,83.0044,81.39,False
2023-07-31,82.25279998779297,4.723299980163574,17.414265520553375,82.2031,83.0078,81.3984,False
2023-08-01,82.2332992553711,4.724699974060059,17.404978031802063,82.2084,83.01,81.4068,False
2023-08-02,82.30729675292969,4.791999816894531,17.175980780038753,82.2154,83.0162,81.4146,False
2023-08-03,82.7332992553711,4.810400009155273,17.198839825775615,82.2415,83.0759,81.4071,False
2023-08-04,82.7843017578125,4.916399955749512,16.83839852390364,82.2674,83.1417,81.3931,False
2023-08-05,82.7843017578125,,,82.2804,83.1974,81.3635,False
2023-08-06,82.7843017578125,,,82.281,83.2006,81.3614,False
2023-08-07,82.69529724121094,4.88539981842041,16.927027534042995,82.2785,83.1869,81.3701,False
2023-08-08,82.74829864501953,4.89900016784668,16.890854421299387,82.2778,83.1829,81.3728,False
2023-08-09,82.84500122070312,4.898600101470947,16.911974748832122,82.2855,83.2252,81.3458,False
2023-08-10,82.86630249023438,4.901700019836426,16.905625018847992,82.2969,83.2811,81.3126,False
2023-08-11,82.79989624023438,4.891499996185303,16.927301708025535,82.3102,83.3311,81.2893,False
2023-08-12,82.79989624023438,,,82.3368,83.3763,81.2973,False
2023-08-13,82.79989624023438,,,82.3624,83.417,81.3079,False
2023-08-14,82.89730072021484,4.910999774932861,16.879923542930346,82.3913,83.4678,81.3148,False
2023-08-15,83.2333984375,4.962100028991699,16.773825185143046,82.4314,83.5819,81.2809,False
2023-08-16,83.19419860839844,4.983200073242188,16.694934456900164,82.4687,83.6738,81.2636,False
2023-08-17,83.23699951171875,4.9868998527526855,16.691131157521305,82.5078,83.7607,81.2549,False
2023-08-18,83.09829711914062,4.975500106811523,16.701496399402743,82.5419,83.8104,81.2734,False
2023-08-19,83.09829711914062,,,82.5765,83.8503,81.3027,False
2023-08-20,83.09829711914062,,,82.6104,83.8834,81.3373,False
2023-08-21,83.16729736328125,4.966899871826172,16.744307215660314,82.6465,83.9186,81.3745,False
2023-08-22,83.1135025024414,4.978700160980225,16.693815617544182,82.6809,83.9363,81.4255,False
2023-08-23,83.07330322265625,4.937099933624268,16.826336177010116,82.717,83.9268,81.5071,False
2023-08-24,82.5447006225586,4.855100154876709,17.001647337727217,82.7413,83.8434,81.6393,False
2023-08-25,82.64140319824219,4.880300045013428,16.933672609470634,82.7644,83.7735,81.7553,False
2023-08-26,82.64140319824219,,,82.7866,83.695,81.8781,False
2023-08-27,82.64140319824219,,,82.7955,83.6778,81.9131,False
2023-08-28,82.66429901123047,4.870399951934815,16.97279480679841,82.8051,83.6584,81.9518,False
2023-08-29,82.69149780273438,4.872600078582764,16.970713062662405,82.8157,83.6364,81.9949,False
2023-08-30,82.49469757080078,4.85129976272583,17.004658876088286,82.8237,83.6026,82.0448,False
2023-08-31,82.70040130615234,4.888400077819824,16.917682675235508,82.8393,83.5471,82.1315,False
2023-09-01,82.68240356445312,4.953800201416016,16.69070212820025,82.8518,83.4993,82.2043,False
2023-09-02,82.68240356445312,,,82.8501,83.5011,82.1991,False
2023-09-03,82.68240356445312,,,82.8467,83.5033,82.1901,False
2023-09-04,82.6969985961914,4.97629976272583,16.61817063666862,82.8438,83.5047,82.1829,False
2023-09-05,82.7345962524414,4.936200141906738,16.76078640937824,82.8421,83.505,82.1793,False
2023-09-06,83.08609771728516,4.966700077056885,16.728631974596592,82.8552,83.5256,82.1847,False
2023-09-07,83.25740051269531,4.977000236511231,16.728430089659174,82.8721,83.5746,82.1696,False
2023-09-08,83.24150085449219,4.976099967956543,16.72826136744107,82.8853,83.6161,82.1546,False
2023-09-09,83.24150085449219,,,82.8979,83.654,82.1417,False
2023-09-10,83.24150085449219,,,82.9126,83.6894,82.1358,False
2023-09-11,83.03130340576172,4.982999801635742,16.662915254081586,82.9203,83.697,82.1435,False
2023-09-12,82.94329833984375,4.929399967193604,16.826246377216748,82.9251,83.6989,82.1513,False
2023-09-13,82.84300231933594,4.946599960327148,16.74746350700594,82.9233,83.6982,82.1483,False
2023-09-14,82.93679809570312,4.91540002822876,16.872848113969066,82.9134,83.6683,82.1585,False
2023-09-15,83.0282974243164,4.868199825286865,17.055236104533538,82.9078,83.649,82.1667,False
2023-09-16,83.0282974243164,,,82.9009,83.6218,82.18,False
2023-09-17,83.0282974243164,,,82.8986,83.6145,82.1826,False
2023-09-18,83.08580017089844,4.867000102996826,17.0712550673132,82.8981,83.613,82.1833,False
2023-09-19,83.25489807128906,4.853700160980225,17.152872099638596,82.9034,83.6368,82.17,False
2023-09-20,83.19499969482422,4.865799903869629,17.097908121676287,82.9043,83.6409,82.1676,False
2023-09-21,83.08699798583984,4.878799915313721,17.030212230069925,82.9034,83.6378,82.169,False
2023-09-22,82.89129638671875,4.934899806976318,16.79695629676976,82.8973,83.6254,82.1692,False
2023-09-23,82.89129638671875,,,82.9089,83.6091,82.2086,False
2023-09-24,82.89129638671875,,,82.9172,83.601,82.2334,False
2023-09-25,82.97480010986328,4.933899879455566,16.81728493424945,82.9283,83.5945,82.2621,False
2023-09-26,83.0282974243164,4.968299865722656,16.711611550894112,82.9412,83.5892,82.2933,False
2023-09-27,83.29869842529297,4.986199855804443,16.705848308170964,82.9624,83.6193,82.3054,False
2023-09-28,83.22270202636719,5.042200088500977,16.505235921946312,82.9801,83.6334,82.3267,False
2023-09-29,83.19300079345703,5.032800197601318,16.530161645023703,83.0034,83.6057,82.401,False
2023-09-30,83.19300079345703,,,83.0198,83.6054,82.4341,False
2023-10-01,83.19300079345703,,,83.0368,83.5974,82.4762,False
2023-10-02,83.03479766845703,5.042799949645996,16.466010648367295,83.0485,83.572,82.5251,False
2023-10-03,83.3593978881836,5.061500072479248,16.46930686446718,83.0711,83.5787,82.5635,False
2023-10-04,83.22979736328125,5.166299819946289,16.110136899516323,83.0889,83.5569,82.6208,False
2023-10-05,83.44979858398438,5.154600143432617,16.18938351412306,83.1127,83.5767,82.6487,False
2023-10-06,83.22489929199219,5.164999961853027,16.113242963536035,83.1173,83.5851,82.6496,False
2023-10-07,83.22489929199219,,,83.1162,83.5813,82.6512,False
2023-10-08,83.22489929199219,,,83.1157,83.5794,82.652,False
2023-10-09,83.12460327148438,5.145699977874756,16.154187696309485,83.1118,83.5701,82.6535,False
2023-10-10,83.27030181884766,5.135200023651123,16.215590714155383,83.1128,83.5738,82.6517,False
2023-10-11,83.25029754638672,5.051000118255615,16.48194329782308,83.1201,83.5847,82.6554,False
2023-10-12,83.21800231933594,5.049600124359131,16.480117290455258,83.1292,83.5857,82.6727,False
2023-10-13,83.26239776611328,5.045899868011475,16.501000801453863,83.1432,83.5752,82.7111,False
2023-10-14,83.26239776611328,,,83.154,83.5745,82.7336,False
2023-10-15,83.26239776611328,,,83.1619,83.5801,82.7436,False
